"","Gene","Scaffold","Gene_Start","Gene_End","Score","Strand","note","Function","Additional_info","Gene_size","A_thaliana_orthologue","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"2299","g25702","scaffold_161",214760,218584,0.38,"+",".","Kinesin-like protein","ahrd-qc=***",3824,"AT5G27950",937.395251514538,1.00900823880133,0.222061460930487,4.543824194317,5.5242736667846e-06,8.7675569163162e-05
"2300","g25707","scaffold_161",254610,255442,0.22,"+",".","MLP-like protein 34","ahrd-qc=***",832,"AT5G28010",1190.55324634327,-0.649094692523943,0.240824759147892,-2.69529883397633,0.00703255281475666,0.043538321053016
"2301","g25708","scaffold_161",255711,257745,0.26,"-",".","Cysteine synthase","ahrd-qc=***",2034,"AT5G28020",202.758925852305,0.730659870987916,0.265271272738842,2.75438747454289,0.00588021063439057,0.0377259640087262
"2302","g25726","scaffold_162",32506,38363,0.12,"+",".","Unknown protein","",5857,NA,47.9105017297398,-6.30234405603472,0.943518429733845,-6.67961945143195,2.39563506690932e-11,9.36556157242813e-10
"2303","g25733","scaffold_162",68436,69739,0.84,"+",".","Glutathione S-transferase F9","ahrd-qc=***",1303,"AT2G30860",5421.62582907559,-1.08494905059102,0.209945356757581,-5.16776873443212,2.3690519262156e-07,4.89656103233952e-06
"2304","g25734","scaffold_162",71306,72510,0.58,"+",".","Glutathione S-transferase F9","ahrd-qc=***",1204,"AT2G30870",6345.21742196868,-1.01395566350613,0.206639111598488,-4.90689132208575,9.25312702214096e-07,1.69103760553213e-05
"2305","g25751","scaffold_162",166833,170631,0.6,"-",".","Kinase family protein","ahrd-qc=***",3798,"AT2G30980",855.09222868401,0.99265297912116,0.210077269117883,4.72518032669277,2.29911244937765e-06,3.89529571774369e-05
"2306","g25756","scaffold_162",198228,199858,0.63,"-",".","ATP synthase protein I-related protein","ahrd-qc=***",1630,"AT2G31040",267.104836475183,1.10424462730815,0.231130332603372,4.77758420917898,1.77413759915982e-06,3.07435501644462e-05
"2307","g25764","scaffold_162",258093,258555,0.88,"+",".","CLAVATA3/ESR (CLE)-related protein 4","ahrd-qc=***",462,"AT2G31081",138.588581841572,4.21419943654637,0.557030298601731,7.56547614577688,3.86446431307893e-14,2.20379860326765e-12
"2308","g25765","scaffold_162",266463,266975,0.44,"+",".","CLAVATA3/ESR (CLE)-related protein 7","ahrd-qc=***",512,"AT2G31082",91.5141948623598,4.32631684095479,0.499653680680557,8.65863098428915,4.77463774363632e-18,4.32509784344125e-16
"2309","g25778","scaffold_162",333199,335788,0.31,"-",".","Protein root UVB sensitive 2%2C chloroplastic","ahrd-qc=***",2589,"AT2G31190",558.742893276036,0.591954141245059,0.17416716728122,3.39876998911773,0.000676896163880335,0.00623519770340872
"2310","g25779","scaffold_162",336073,337438,0.2,"+",".","Actin-depolymerizing factor 6","ahrd-qc=***",1365,"AT2G31200",319.382517280072,1.08769144131962,0.321333509069278,3.38493002012161,0.000711964031021113,0.0065080515360225
"2311","g25798","scaffold_163",31436,32720,0.33,"+",".","Protein ULTRAPETALA 2","ahrd-qc=***",1284,"AT2G20825",34.3234149803857,-1.16758596338345,0.401259449917612,-2.90980303049107,0.00361656600887354,0.0253553714151033
"2312","g25810","scaffold_163",117846,120227,0.27,"+",".","Mannan endo-1%2C4-beta-mannosidase 2","ahrd-qc=***",2381,"AT2G20680",15.3321898627905,2.92725113972353,0.79999935504398,3.65906687457592,0.000253135283089817,0.00263336257184481
"2313","g25816","scaffold_163",131029,132581,0.13,"-",".","CAAX amino terminal protease family protein","ahrd-qc=***",1552,"AT2G20725",162.494659933058,0.716962193531086,0.229950374037043,3.11789966219229,0.00182144802420401,0.0143406883662777
"2314","g25817","scaffold_163",132726,134446,0.29,"+",".","Tetraspanin-19","ahrd-qc=***",1720,"AT2G20740",728.422985404866,-0.590246346927473,0.1672869968297,-3.52834564618523,0.000418165742105414,0.00409707723580986
"2315","g25819","scaffold_163",162378,163315,0.08,"+",".","UPF0725 protein At2g20620","ahrd-qc=***",937,NA,10.6394187152808,6.75116660457082,1.3988350663259,4.82627778434454,1.39108447026449e-06,2.45983731697509e-05
"2316","g25820","scaffold_163",164688,168069,0.07,"+",".","S-alkyl-thiohydroximate lyase SUR1","ahrd-qc=***",3381,"AT2G20610",636.518182459015,-0.923625430772957,0.314697372592714,-2.93496390886087,0.0033358648588389,0.0236986186404263
"2317","g25829","scaffold_163",206758,207430,0.16,"+",".","Unknown protein","",672,"AT2G20562",63.0805465766382,-0.844385099836688,0.29586880130955,-2.85391733126082,0.00431837670121554,0.0293404929866292
"2318","g25830","scaffold_163",207618,209541,0.32,"+",".","Chaperone protein dnaJ","ahrd-qc=***",1923,"AT2G20560",87.4933085826157,1.19310557485912,0.444010425910375,2.68711161998693,0.00720728636476442,0.0443630770460326
"2319","g25834","scaffold_163",215790,216693,0.3,"-",".","Fasciclin-like arabinogalactan protein 6","ahrd-qc=***",903,"AT2G20520",140.551016860426,-3.39825007245146,0.46163640886377,-7.36131294499843,1.82110070806943e-13,9.51980395143297e-12
"2320","g25841","scaffold_163",227758,231421,0.07,"+",".","Kinase family protein","ahrd-qc=***",3663,"AT2G20470",65.941165641293,-1.3175054390164,0.400326400604996,-3.29107807285583,0.000998042099551483,0.00866835318862783
"2321","g25860","scaffold_163",315188,317273,0.14,"+",".","At2g20310","ahrd-qc=***",2085,"AT2G20310",345.009524296232,-0.479813789810117,0.167474544390343,-2.86499534336266,0.00417015374488908,0.0285426889707465
"2322","g25869","scaffold_164",27156,28599,0.01,"+",".","Thaumatin-like protein","ahrd-qc=***",1443,"AT1G18250",134.842068421416,-0.997152454593805,0.320213703808789,-3.11402180085722,0.00184555852690941,0.0145077551870962
"2323","g25889","scaffold_164",104926,107660,0.57,"+",".","Cyclin-dependent kinase D-3","ahrd-qc=***",2734,"AT1G18040",136.379959814803,0.739375985240348,0.274733924694746,2.69124385007007,0.00711861410061279,0.0439626544456254
"2324","g25893","scaffold_164",117207,118821,0.21,"-",".","DUF895 domain membrane protein","ahrd-qc=***",1614,"AT1G18010",80.3239549354465,-2.13371458845532,0.322580327308528,-6.61452174178792,3.72754873256638e-11,1.40227365513577e-09
"2325","g25894","scaffold_164",119656,124116,0.41,"+",".","Poly(A) polymerase-like protein","ahrd-qc=***",4460,"AT1G17980",447.039972399941,0.779399273240171,0.19129702679843,4.07428848364396,4.61552399267205e-05,0.000591182889352359
"2326","g25905","scaffold_164",169258,171482,0.37,"+",".","Sterol regulatory element-binding protein site 2 protease","ahrd-qc=***",2224,"AT1G17870",64.8454890968143,1.97554623376956,0.35274909173824,5.60042897356495,2.13822005641895e-08,5.22926098008423e-07
"2327","g25906","scaffold_164",171496,172163,0.51,"-",".","Trypsin and protease inhibitor family protein","ahrd-qc=***",667,"AT1G17860",1149.70838178237,0.946041205822414,0.245562611178836,3.85254579791645,0.000116896104089348,0.00134795820028029
"2328","g25909","scaffold_164",184048,186735,0.18,"+",".","TSA: Wollemia nobilis Ref_Wollemi_Transcript_12404_2179 transcribed RNA sequence","ahrd-qc=***",2687,"AT1G17830",162.026235290885,-1.17196447746292,0.39523400254068,-2.96524203365394,0.00302444878709128,0.021801053997614
"2329","g25930","scaffold_164",277116,278533,0.47,"-",".","Disease resistance protein-like","ahrd-qc=***",1417,"AT1G17610",5.56997649158842,3.83543860463916,1.27515666443566,3.00781755811675,0.00263131052344413,0.0195302554721171
"2330","g25935","scaffold_164",299685,302513,0.22,"-",".","Protein phosphatase 2C 7","ahrd-qc=***",2828,"AT1G17550",501.854295056568,-0.603839468901925,0.22261922400058,-2.71243182888982,0.00667915181904,0.0418267214270258
"2331","g25940","scaffold_164",324444,325233,0.29,"-",".","Unknown protein","",789,"AT1G17490",169.082739898166,-0.683470020737446,0.223199332654145,-3.06215082549779,0.00219752694401782,0.0167854934792375
"2332","g25943","scaffold_164",332401,336203,0.22,"-",".","MYB transcription factor","ahrd-qc=***",3802,"AT1G17460",62.3352941233421,1.35524451629382,0.359475684265043,3.7700589375458,0.000163209000293892,0.00180327619347175
"2333","g25947","scaffold_164",351049,352833,0.04,"-",".","2-hydroxy-6-oxononadienedioate/2-hydroxy-6-oxononatrienedioate hydrolase","ahrd-qc=***",1784,"AT1G17430",192.869317104921,-0.685026726390081,0.248329149253149,-2.75854336251021,0.00580596017320969,0.037335508115371
"2334","g25968","scaffold_165",190671,193915,0.22,"+",".","Isocitrate dehydrogenase [NADP]","ahrd-qc=***",3244,"AT1G65930",7915.89998713903,-0.507469684486233,0.13169002804038,-3.85351641303189,0.000116433454412549,0.00134447686982038
"2335","g25991","scaffold_166",2567,5351,0.13,"-",".","26S proteasome regulatory subunit N8","ahrd-qc=***",2784,"AT5G05780",1231.90270473875,-0.448962257001476,0.13749858260648,-3.26521370977621,0.0010938151562747,0.00935446826899959
"2336","g25998","scaffold_166",29586,32737,0.11,"+",".","Arginyl-tRNA--protein transferase 1","ahrd-qc=***",3151,"AT5G05700",361.291758562164,0.83344357782315,0.175322946005985,4.75376211049235,1.99665957256261e-06,3.42462271807123e-05
"2337","g26017","scaffold_166",121917,122671,0.51,"-",".","Pollen ole e 1 allergen and extensin family protein","ahrd-qc=***",754,"AT5G05500",689.387199967005,-1.90034481661508,0.375991463113272,-5.05422330836957,4.32145750442016e-07,8.5246864544741e-06
"2338","g26022","scaffold_166",137382,140771,0.21,"-",".","ATP-dependent RNA helicase-like protein","ahrd-qc=***",3389,"AT5G05450",320.455254788936,0.647924541087848,0.209256398536349,3.09631889691202,0.00195939511856523,0.0152072818790717
"2339","g26028","scaffold_166",164157,168091,0.1,"-",".","C3H4 type zinc finger protein","ahrd-qc=*-*",3934,"AT5G05360",541.00915547227,1.73950270926778,0.192410684712573,9.04057231471469,1.55853669113544e-19,1.67840354738071e-17
"2340","g26033","scaffold_166",211743,213327,0.11,"+",".","FAD/NAD(P)-binding oxidoreductase family protein","ahrd-qc=***",1584,NA,143.662175300058,-0.774784362119565,0.249972659397384,-3.09947641469015,0.0019386301209883,0.0150940591942876
"2341","g26039","scaffold_166",229971,231538,0.86,"-",".","Chalcone-flavonone isomerase family protein","ahrd-qc=***",1567,"AT5G05270",94.9192773780526,-1.08701606143518,0.346349058904234,-3.13849867204559,0.00169815704546464,0.0135701135620378
"2342","g26056","scaffold_166",301474,304468,0.1,"-",".","Helicase-like transcription factor","ahrd-qc=***",2994,"AT5G05130",179.636487368455,1.19635898270923,0.267648880020046,4.46988226746785,7.8262665088203e-06,0.000120255161812198
"2343","g26069","scaffold_166",348913,355551,0.02,"+",".","Unknown protein","",6638,NA,62.1757447816157,-1.32981715451481,0.295027279029694,-4.50743795247819,6.56151096528624e-06,0.000103158792694839
"2344","g26076","scaffold_167",30186,32128,0.36,"+",".","At1g65370/T8F5_15","ahrd-qc=***",1942,NA,91.5264756408384,-3.66841041186632,0.625624032463114,-5.86360213405422,4.52932030040329e-09,1.23130774623748e-07
"2345","g26121","scaffold_168",140576,142129,0.63,"+",".","bZIP transcription factor 60","ahrd-qc=***",1553,"AT1G42990",1278.96610185528,0.623649721956672,0.159900469104577,3.90023697521987,9.60985786828524e-05,0.00113260006402543
"2346","g26129","scaffold_168",224781,232692,0.16,"+",".","5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase 1","ahrd-qc=*-*",7911,"AT5G17910",2098.36752868794,-1.33789356358265,0.143325963233695,-9.33462112095627,1.01353089772265e-20,1.23453967406101e-18
"2347","g26133","scaffold_168",269962,272546,0.25,"-",".","At1g42480","ahrd-qc=***",2584,"AT1G42480",215.82545481615,-0.94632002647848,0.259787256734798,-3.64267300241183,0.000269821515039961,0.00278272151885848
"2348","g26153","scaffold_169",121996,123754,0.15,"+",".","Methyltransferase-like","ahrd-qc=***",1758,"AT1G36310",362.39493402137,0.58576441600145,0.181423139752816,3.22871942796018,0.00124345824160533,0.010466573028635
"2349","g26156","scaffold_169",140396,142667,0.34,"+",".","At1g36320/F7F23_4","ahrd-qc=***",2271,"AT1G36320",181.342158025429,-0.564537818299698,0.206932691676042,-2.72812291633212,0.0063695868580885,0.0402989595166809
"2350","g26178","scaffold_170",3766,6796,0.17,"+",".","Fe(3+)-Zn(2+) purple acid phosphatase 12","ahrd-qc=***",3030,"AT2G27190",359.316243533515,-0.713302071929064,0.198936214038478,-3.58558181765286,0.000336327535516963,0.00338192188985954
"2351","g26190","scaffold_170",129377,131721,0.78,"-",".","Unknown protein","",2344,"AT5G23820",757.393385059492,-1.12205770680214,0.328119669669088,-3.41965999153219,0.000626994500624676,0.00584995661573014
"2352","g26210","scaffold_170",328591,332080,0.27,"+",".","Non-specific serine/threonine protein kinase","ahrd-qc=***",3489,"AT2G26980",553.522397736,-0.696673159854497,0.201759948193888,-3.45298046560264,0.000554429150724638,0.00525169356360235
"2353","g26219","scaffold_171",55612,57351,0.07,"-",".","Rho GTPase-activating protein 5","ahrd-qc=***",1739,NA,81.2090569256038,-1.30822108635515,0.429716116584358,-3.04438450378283,0.00233156936006764,0.0176109989111431
"2354","g26220","scaffold_171",59556,62755,0.35,"+",".","U-box domain-containing 7-like protein","ahrd-qc=***",3199,"AT2G27430",57.7303635826246,1.21647958114283,0.347492643718162,3.50073477276102,0.000463977358864257,0.0044813421015709
"2355","g26228","scaffold_171",111129,112841,0.24,"-",".","GDSL esterase/lipase At2g27360","ahrd-qc=***",1712,"AT2G27360",75.3520230104345,1.40646411548477,0.327237738724935,4.29798873737787,1.72354918663215e-05,0.000242962338151539
"2356","g26241","scaffold_171",166816,168828,0.47,"+",".","Coiled-coil domain-containing protein 55","ahrd-qc=***",2012,"AT2G27285",416.923502093202,0.500945890472596,0.164457221056196,3.04605591201994,0.0023186471394386,0.0175186672757583
"2357","g26273","scaffold_172",75646,79318,0.01,"+",".","Disease resistance-like protein","ahrd-qc=***",3672,"AT1G57650",38.8685786926466,-4.11365198517098,0.569214873367402,-7.22688773193002,4.94188303239642e-13,2.40313428389323e-11
"2358","g26286","scaffold_172",182038,182894,0.31,"-",".","Disease resistance protein RPS4%2C putative","ahrd-qc=***",856,NA,24.0582941643497,-4.93510157021215,0.842421213420873,-5.85823515788719,4.67811916258118e-09,1.2676389419815e-07
"2359","g26325","scaffold_173",111377,112881,0.08,"-",".","Mitochondrial inner membrane protease subunit 1","ahrd-qc=***",1504,"AT1G29960",133.357293568559,-1.86407343980722,0.245352135085942,-7.59754317668471,3.01805539362064e-14,1.75705443008652e-12
"2360","g26335","scaffold_173",167546,169031,0.22,"-",".","WRKY transcription factor 71","ahrd-qc=***",1485,"AT1G29860",25.4397152835171,-2.08692985432091,0.533600368337797,-3.91103525813119,9.19013537728231e-05,0.00109133401271542
"2361","g26337","scaffold_173",176679,178583,0.09,"+",".","Esterase/lipase/thioesterase family protein","ahrd-qc=***",1904,"AT1G29840",146.156135999393,0.675667957721547,0.237780927367196,2.84155657563795,0.00448938855821071,0.03028164992006
"2362","g26338","scaffold_173",178679,181854,0.39,"-",".","Magnesium transporter CorA-like family protein","ahrd-qc=***",3175,"AT1G29820",450.085093723727,-0.666573480480812,0.174775446856388,-3.81388514502572,0.00013679906365874,0.00154619914654284
"2363","g26396","scaffold_174",171933,176931,0.1,"-",".","Disease resistance protein RRS1","ahrd-qc=*-*",4998,"AT5G45260",16.2674357685638,-4.10406866855266,0.952985242940968,-4.30653958070459,1.65828268449438e-05,0.000234684879409661
"2364","g26408","scaffold_174",299627,304062,0.31,"-",".","Similarity to disease resistance protein","ahrd-qc=***",4435,"AT5G45240",559.085275977614,-3.78520043680234,0.254048237615643,-14.8995343259538,3.31884498174891e-50,2.52352903884981e-47
"2365","g26409","scaffold_174",313227,319591,0.15,"+",".","Disease resistance protein RPS4","ahrd-qc=***",6364,"AT5G45230",67.2521085376164,-3.98241035005356,0.575194459919181,-6.92358954676497,4.40340575619231e-12,1.92156969103265e-10
"2366","g26410","scaffold_174",320638,325392,0.14,"-",".","Similarity to disease resistance protein","ahrd-qc=***",4754,NA,1718.39251967444,1.50108644068449,0.289676639229369,5.18193819383522,2.19591986582029e-07,4.56503904500104e-06
"2367","g26416","scaffold_175",114096,117341,0.23,"+",".","Carboxypeptidase","ahrd-qc=***",3245,"AT5G42230",32.6107712701325,5.9116374438355,0.919592346325966,6.42854137211361,1.28834190498434e-10,4.46506561876618e-09
"2368","g26426","scaffold_175",245353,248751,0.12,"+",".","Alcohol dehydrogenase-like 7","ahrd-qc=***",3398,"AT5G42250",483.079082618084,0.942072253416057,0.246321504488715,3.82456357341394,0.000131003940134555,0.00148970758987653
"2369","g26448","scaffold_176",27047,36451,0.05,"-",".","Protein disulfide-isomerase 5-2","ahrd-qc=***",9404,"AT1G35620",907.686373315473,0.451717603814194,0.158486913277503,2.85018866525124,0.00436933030241286,0.0295991457743368
"2370","g26456","scaffold_176",134496,135821,0.39,"+",".","Transcription factor TCP23","ahrd-qc=***",1325,"AT1G35560",93.257978485479,-1.32271198070417,0.373402369353923,-3.54232348068058,0.000396618773933206,0.00390579210185714
"2371","g26480","scaffold_177",30267,32101,0.43,"-",".","Cytochrome P450%2C putative","ahrd-qc=***",1834,"AT2G12190",272.187360904942,1.75051118496931,0.391423998808711,4.47216110993947,7.74330527219307e-06,0.000119126312624076
"2372","g26485","scaffold_177",83751,85451,0.15,"-",".","Cytochrome P450%2C putative","ahrd-qc=***",1700,"AT1G64900",940.134446555788,1.1557305438754,0.264338456039923,4.37216196685683,1.23022203235509e-05,0.00017988771116465
"2373","g26499","scaffold_177",217243,221918,0.3,"+",".","Aspartyl protease family protein","ahrd-qc=***",4675,"AT1G64830",3.33107010811407,-4.28019055851916,1.60915728646203,-2.65989570723058,0.00781648510578946,0.0471751735855162
"2374","g26501","scaffold_177",226615,229588,0.28,"-",".","APO protein 1","ahrd-qc=***",2973,"AT1G64810",246.518895491571,-1.09693930364308,0.192040730062181,-5.71201381752663,1.11647020544477e-08,2.86739717451589e-07
"2375","g26504","scaffold_177",252843,255618,0.11,"-",".","Unknown protein","",2775,NA,13.9356611573772,7.13720487154309,1.30113448665932,5.48537060905055,4.12603470969134e-08,9.65769243802006e-07
